City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,egilsstadir,65.2653,-14.3948,-3.05,93,75,1.54,IS,1682474597
365,floro,61.5996,5.0328,2.98,81,40,4.63,NO,1682474597
366,howrah,22.5892,88.3103,28.0,74,40,0.0,IN,1682474597
367,st. john's,47.5649,-52.7093,2.04,96,75,9.83,CA,1682474252
368,rabigh,22.7986,39.0349,26.26,66,0,2.76,SA,1682474597
369,kingston,17.997,-76.7936,27.53,77,40,1.54,JM,1682474171
370,kyabe,9.4515,18.9449,31.02,40,98,0.9,TD,1682474517
371,antsiranana,-12.2787,49.2917,24.58,91,100,2.42,MG,1682474598
372,east grand forks,47.93,-97.0245,8.02,55,20,0.0,US,1682474598
373,sisimiut,66.9395,-53.6735,0.76,99,100,4.48,GL,1682474600
374,xining,36.6167,101.7667,12.25,17,0,0.9,CN,1682474413
375,hithadhoo,-0.6,73.0833,28.99,75,100,6.39,MV,1682474430
376,kudat,6.8837,116.8477,30.96,74,20,3.13,MY,1682474600
377,kruisfontein,-34.0033,24.7314,17.16,94,33,1.57,ZA,1682474600
378,colonia,50.9333,6.95,3.86,80,0,1.54,DE,1682474400
379,ust'-kut,56.7938,105.7672,1.6,88,100,2.23,RU,1682474600
380,mancio lima,-7.6142,-72.8958,23.04,100,75,1.03,BR,1682474601
381,singapur,1.2897,103.8501,31.81,75,75,1.54,SG,1682474478
382,mount isa,-20.7333,139.5,28.87,42,2,4.63,AU,1682474396
383,regina,50.4501,-104.6178,9.06,46,75,8.75,CA,1682474528
384,sinabang,2.4803,96.3801,29.03,73,100,1.47,ID,1682474186
385,fiambala,-27.6871,-67.6149,18.3,49,54,0.53,AR,1682474602
386,sibsagar,26.9833,94.6333,25.57,59,0,4.14,IN,1682474602
387,ghat,24.9647,10.1728,23.68,22,0,1.0,LY,1682474392
388,kurtamysh,54.9103,64.4319,13.52,49,99,2.43,RU,1682474602
389,santo antonio da platina,-23.295,-50.0772,16.78,87,15,0.8,BR,1682474567
390,zhanaozen,43.3,52.8,17.94,42,100,2.91,KZ,1682474603
391,noumea,-22.2763,166.4572,26.99,99,100,1.81,NC,1682474603
392,formosa do rio preto,-11.0483,-45.1931,20.9,56,21,1.46,BR,1682474603
393,guiyang,26.5833,106.7167,13.27,76,20,1.0,CN,1682474604
394,dwarka,22.2394,68.9678,26.8,73,59,5.76,IN,1682474604
395,poronaysk,49.2167,143.1167,3.85,73,100,5.84,RU,1682474604
396,susuman,62.7833,148.1667,-3.66,78,97,0.75,RU,1682474455
397,ghogha,21.6833,72.2833,27.89,61,0,4.45,IN,1682474604
398,kishorganj,24.4333,90.7667,29.29,43,15,2.4,BD,1682474605
399,sitka,57.0531,-135.33,5.21,80,100,2.96,US,1682474385
400,piti village,13.4626,144.6933,31.05,80,7,8.16,GU,1682474605
401,sucre,-19.0333,-65.2627,14.32,61,0,2.65,BO,1682474605
402,new norfolk,-42.7826,147.0587,22.18,49,3,1.18,AU,1682474449
403,camana,-16.6228,-72.7111,21.0,87,21,3.01,PE,1682474606
404,port augusta,-32.5,137.7667,26.75,30,100,10.51,AU,1682474606
405,masterton,-40.9597,175.6575,10.99,84,97,1.89,NZ,1682474606
406,abhar,36.1468,49.218,9.83,60,0,1.14,IR,1682474606
407,kasongo-lunda,-6.4667,16.8167,21.04,99,100,0.24,CD,1682474607
408,shimanovsk,52.0,127.7,6.06,25,14,3.71,RU,1682474607
409,grand-lahou,5.1367,-5.0242,26.45,88,94,3.6,CI,1682474607
410,bikenibeu village,1.3673,173.1241,29.98,74,75,2.57,KI,1682474513
411,cobram,-35.9167,145.65,22.49,47,52,4.29,AU,1682474607
412,lazaro cardenas,17.9583,-102.2,25.31,68,91,3.28,MX,1682474442
413,bonito,-21.1211,-56.4819,20.17,97,61,1.86,BR,1682474608
414,yangju,37.8331,127.0617,11.1,43,49,5.79,KR,1682474608
415,levuka,50.1834,-105.4011,9.84,78,92,6.84,CA,1682474486
416,east ballina,-28.8667,153.5833,19.89,62,69,6.83,AU,1682474453
417,nova sintra,14.8667,-24.7167,20.07,77,4,9.25,CV,1682474457
418,tham phannara,8.4204,99.3952,31.07,86,97,1.34,TH,1682474609
419,tysmenytsya,48.9022,24.8448,5.02,96,100,7.92,UA,1682474609
420,borzya,50.3833,116.5167,8.2,20,100,2.72,RU,1682474609
421,kurumkan,54.3,110.3,7.05,33,60,0.73,RU,1682474609
422,haimen,23.1935,116.6142,18.94,65,58,4.57,CN,1682474609
423,waingapu,-9.6567,120.2641,27.94,77,100,7.58,ID,1682474610
424,kourou,5.1552,-52.6478,24.03,93,99,2.78,GF,1682474610
425,tyup,42.7276,78.3648,6.73,62,6,0.79,KG,1682474610
426,lorengau,-2.0226,147.2712,29.79,71,29,3.42,PG,1682474448
427,chhuikhadan,21.5333,80.9833,26.05,57,5,1.6,IN,1682474611
428,tayshet,55.9342,98.0044,-0.6,64,100,4.95,RU,1682474611
429,lankow,53.6498,11.3691,4.23,94,11,3.58,DE,1682474611
430,nantucket,41.2835,-70.0995,8.03,93,100,0.0,US,1682474612
431,kaiapoi,-43.3783,172.6401,13.64,73,100,2.57,NZ,1682474612
432,dryden,49.7833,-92.7503,4.16,35,0,2.57,CA,1682474612
433,uva,56.9908,52.1852,11.85,83,100,3.63,RU,1682474612
434,macae,-22.3708,-41.7869,23.86,94,0,1.03,BR,1682474612
435,urengoy,65.9667,78.3667,-6.87,89,7,2.98,RU,1682474612
436,fort frances,48.5999,-93.4003,2.12,51,0,1.54,CA,1682474587
437,perelyub,51.8667,50.3667,13.54,51,100,5.72,RU,1682474613
438,musan-up,42.2261,129.2078,5.98,81,100,2.25,KP,1682474613
439,jalalpur pirwala,29.5069,71.2192,29.27,16,100,2.08,PK,1682474613
440,chernyanka,50.9409,37.8069,7.88,92,99,3.59,RU,1682474613
441,fort st. john,56.2499,-120.8529,5.94,56,75,3.6,CA,1682474308
442,okha,53.5739,142.9478,0.74,85,100,7.43,RU,1682474614
443,ribeirao das neves,-19.7669,-44.0867,21.29,68,0,3.09,BR,1682474614
444,utete,-7.986,38.758,22.45,94,90,0.96,TZ,1682474503
445,sandnessjoen,66.0217,12.6316,0.92,83,100,0.89,NO,1682474614
446,inari,68.906,27.0288,-1.89,85,100,3.18,FI,1682474394
447,mathba,22.2855,89.9629,30.65,48,33,1.91,BD,1682474615
448,dashiqiao,40.6373,122.5025,11.96,20,0,4.66,CN,1682474615
449,kungur,57.4368,56.9593,12.66,63,100,2.64,RU,1682474615
450,girardot city,4.2987,-74.8047,24.98,85,59,2.56,CO,1682474615
451,port alfred,-33.5906,26.891,20.1,98,91,1.79,ZA,1682474390
452,kayangel,8.0823,134.7173,28.69,71,8,2.94,PW,1682474616
453,petropavlovsk-kamchatsky,53.0452,158.6483,5.33,45,75,6.0,RU,1682474401
454,sudbury,46.49,-80.99,2.81,85,100,2.68,CA,1682474616
455,griffin,33.2468,-84.2641,18.71,62,100,2.57,US,1682474617
456,kibondo,-3.5864,30.7203,15.68,98,100,1.15,TZ,1682474617
457,trebes,43.2106,2.4417,14.36,86,100,4.12,FR,1682474617
458,surin,14.8818,103.4936,30.0,80,100,4.3,TH,1682474617
459,bardai,11.65,7.2333,28.13,43,97,3.23,NG,1682474617
460,rawlins,41.7911,-107.2387,5.75,81,20,6.17,US,1682474617
461,papao,-17.75,-149.55,27.82,79,100,4.87,PF,1682474618
462,isangel,-19.55,169.2667,31.06,70,75,2.06,VU,1682474618
463,lincoln city,44.9582,-124.0179,15.16,80,38,5.81,US,1682474618
464,vershino-darasunskiy,52.35,115.5167,5.26,20,58,2.15,RU,1682474618
465,sidrolandia,-20.9319,-54.9614,20.34,90,0,1.43,BR,1682474618
466,bhuban,20.8833,85.8333,27.76,58,73,1.97,IN,1682474619
467,afua,-0.1567,-50.3867,24.09,95,55,1.66,BR,1682474619
468,castillos,-34.1667,-53.8333,16.82,95,94,1.82,UY,1682474519
469,acarau,-2.8856,-40.12,25.12,89,89,3.48,BR,1682474472
470,bamboo flat,11.7,92.7167,29.94,68,92,1.5,IN,1682474516
471,vilyuysk,63.7553,121.6247,-0.25,96,100,4.29,RU,1682474619
472,san fernando,15.0286,120.6898,31.85,51,20,2.79,PH,1682474619
473,la'ie,21.6477,-157.9253,28.98,75,93,1.34,US,1682474470
474,ghadamis,30.1337,9.5007,21.61,15,3,3.2,LY,1682474619
475,tralee,52.2704,-9.7026,7.77,96,100,3.63,IE,1682474387
476,paragominas,-2.9667,-47.4833,22.41,98,100,1.2,BR,1682474620
477,portland,45.5234,-122.6762,19.33,49,20,3.6,US,1682474347
478,pemba,-12.974,40.5178,23.7,86,30,6.53,MZ,1682474620
479,bel ombre,-4.6167,55.4167,27.91,83,20,1.54,SC,1682474620
480,port douglas,-16.4833,145.4667,26.05,76,100,4.23,AU,1682474620
481,ivdel',60.6911,60.4206,9.58,87,100,0.48,RU,1682474620
482,portrush,55.1959,-6.6493,5.27,69,100,2.19,GB,1682474621
483,ponta delgada,37.7333,-25.6667,17.4,100,75,4.12,PT,1682474621
484,atamyrat,37.8357,65.2106,21.92,31,43,2.73,TM,1682474621
485,satsuma,30.8532,-88.0561,21.69,67,78,1.24,US,1682474621
486,undurkhaan,47.3194,110.6556,8.74,23,100,3.67,MN,1682474621
487,calingasta,-31.3308,-69.4078,18.33,34,51,1.58,AR,1682474621
488,bogandinskiy,56.8937,65.8938,11.15,58,98,2.2,RU,1682474621
489,arar,30.9753,41.0381,20.01,30,0,5.66,SA,1682474621
490,wynyard,-41.0,145.7167,18.88,57,30,2.54,AU,1682474621
491,trenggalek,-8.05,111.7167,28.55,76,52,1.59,ID,1682474622
492,misratah,32.3754,15.0925,20.7,48,60,2.46,LY,1682474622
493,igarape acu,-1.1289,-47.62,23.11,97,56,1.3,BR,1682474622
494,ulverstone,-41.15,146.1667,19.01,76,2,2.1,AU,1682474622
495,harlingen,26.1906,-97.6961,24.47,98,40,1.54,US,1682474541
496,betio village,1.358,172.9211,30.02,76,36,4.18,KI,1682474622
497,blenheim,-41.516,173.9528,13.62,71,100,0.89,NZ,1682474364
498,karatas,36.582,35.3701,14.08,78,100,1.16,TR,1682474623
499,berezovo,63.9381,65.0419,-5.01,93,41,1.12,RU,1682474623
500,puerto cabezas,14.0351,-83.3888,25.3,78,0,4.2,NI,1682474623
501,nadi,-17.8,177.4167,30.0,66,20,5.14,FJ,1682474623
502,mastic beach,40.7668,-72.8521,12.44,80,0,3.13,US,1682474623
503,tanumah,27.1,44.1333,21.4,59,66,2.07,SA,1682474623
504,cidade velha,14.9167,-23.6167,22.26,73,20,6.17,CV,1682474623
505,turkmenbasy,40.0222,52.9552,13.43,88,75,5.14,TM,1682474392
506,sitangkai,4.6628,119.3928,29.1,67,100,1.15,PH,1682474623
507,taksimo,56.3444,114.8794,1.37,53,40,0.63,RU,1682474623
508,grande prairie,55.1667,-118.8027,8.1,25,40,10.8,CA,1682474624
509,kavaratti,10.5669,72.642,27.36,70,100,2.25,IN,1682474437
510,mandali,33.7499,45.5541,21.03,28,0,3.91,IQ,1682474624
511,cabo san lucas,22.8909,-109.9124,25.34,70,46,4.47,MX,1682474408
512,la paz,-16.5,-68.15,9.76,68,1,3.09,BO,1682474398
513,ilheus,-14.7889,-39.0494,24.9,94,40,2.06,BR,1682474624
514,dunedin,-45.8742,170.5036,12.67,54,85,4.47,NZ,1682474236
515,santa maria da boa vista,-8.8078,-39.8256,24.75,70,100,4.89,BR,1682474624
516,nagar karnul,16.4821,78.3247,23.0,79,92,5.56,IN,1682474624
517,nuku'alofa,-21.1333,-175.2,26.19,89,40,6.17,TO,1682474467
518,ghimes-faget,46.5833,26.0667,7.7,94,100,1.38,RO,1682474624
519,plouzane,48.3833,-4.6167,9.18,96,100,4.63,FR,1682474624
520,las toscas,-28.3529,-59.258,17.99,72,36,0.47,AR,1682474625
521,mongomo,1.6274,11.3135,19.21,98,100,0.9,GQ,1682474625
522,pisco,-13.7,-76.2167,22.23,83,0,5.66,PE,1682474458
523,agenebode,7.106,6.6966,26.25,83,100,2.05,NG,1682474625
524,krapina,46.1608,15.8789,6.08,95,52,1.27,HR,1682474625
525,kupjansk,49.7209,37.5998,7.3,93,23,3.31,UA,1682474625
526,tonekabon,36.8163,50.8738,16.97,93,99,1.77,IR,1682474625
527,bokkos,9.3,9.0,22.06,61,58,1.97,NG,1682474625
528,zambezi,-13.5432,23.1047,15.02,62,6,2.06,ZM,1682474625
529,aleg,17.0481,-13.9209,30.55,22,0,6.4,MR,1682474626
530,el nido,11.1858,119.3956,29.58,69,92,4.8,PH,1682474626
531,narauli,28.5,78.7167,27.16,24,75,2.16,IN,1682474626
532,mek'ele,13.4967,39.4753,17.55,70,45,3.14,ET,1682474626
533,punta cana,18.5818,-68.4043,24.87,88,20,2.06,DO,1682474626
534,chikwawa,-16.0335,34.8009,18.33,97,19,0.08,MW,1682474626
535,chul'man,56.8479,124.9104,-1.84,70,49,0.5,RU,1682474626
536,kapuskasing,49.4169,-82.4331,-0.95,93,100,3.6,CA,1682474416
537,fale old settlement,-9.3852,-171.2468,29.31,72,14,6.04,TK,1682474449
538,hami,42.8,93.45,15.84,18,81,4.06,CN,1682474455
539,mount pearl,47.5166,-52.7813,1.64,96,75,7.2,CA,1682474627
540,guapo,-16.8306,-49.5319,22.21,74,95,1.73,BR,1682474493
541,beloyarskiy,63.7119,66.6722,-3.36,93,71,0.59,RU,1682474627
542,wenling,28.3669,121.36,17.22,70,62,4.31,CN,1682474433
543,mincivan,39.0294,46.7185,13.89,76,1,0.33,AZ,1682474627
544,kerema,-7.9631,145.7785,29.27,72,100,2.82,PG,1682474627
545,rio grande,-32.035,-52.0986,19.06,94,100,3.97,BR,1682474627
546,estepona,36.4276,-5.1459,17.9,38,0,2.17,ES,1682474627
547,gamba,-2.65,10.0,24.27,92,100,3.56,GA,1682474459
548,tuma,55.148,40.5537,10.11,97,100,2.86,RU,1682474628
549,miles city,46.4083,-105.8406,13.54,47,0,2.06,US,1682474628
550,arawa,-6.2132,155.5367,30.85,65,70,1.94,PG,1682474628
551,menongue,-14.6585,17.691,15.88,68,6,2.1,AO,1682474514
552,erenhot,43.6475,111.9767,12.12,21,100,6.53,CN,1682474458
553,kinston,35.2627,-77.5816,16.18,55,40,2.57,US,1682474628
554,taco pozo,-25.6167,-63.2833,17.52,85,0,2.32,AR,1682474628
555,kapenguria,1.2511,35.0895,13.62,96,100,2.49,KE,1682474628
556,coelho neto,-4.2567,-43.0128,23.13,97,87,0.92,BR,1682474478
557,cordeiro,-22.0286,-42.3608,19.17,92,83,0.85,BR,1682474629
558,ciudad lazaro cardenas,17.9583,-102.2,25.31,68,91,3.28,MX,1682474457
559,ceerigaabo,10.6162,47.368,18.06,69,41,2.08,SO,1682474629
560,oranjemund,-28.55,16.4333,14.02,92,0,2.63,NA,1682474480
561,carbondale,37.7273,-89.2168,13.0,64,0,0.0,US,1682474629
562,ostroleka,53.0862,21.5757,4.96,90,100,2.58,PL,1682474629
563,port saint john's,-31.6229,29.5448,21.48,92,62,3.3,ZA,1682474457
564,winona,43.9666,-91.7668,6.89,45,100,2.06,US,1682474595
565,baley,51.6,116.6333,4.51,24,100,2.26,RU,1682474629
566,noosa heads,-26.3833,153.15,23.95,69,51,8.69,AU,1682474596
567,naze,28.3667,129.4833,18.51,81,97,6.18,JP,1682474413
568,vredendal,-31.6683,18.5012,15.55,78,22,1.36,ZA,1682474630
569,prince albert,53.2001,-105.7677,8.97,66,100,7.2,CA,1682474457
570,nouadhibou,20.931,-17.0347,18.99,88,75,7.2,MR,1682474447
571,nuuk,64.1835,-51.7216,-0.07,95,100,7.6,GL,1682474383
572,novyy oskol,50.7631,37.8691,7.87,93,95,3.8,RU,1682474630
573,price,39.5994,-110.8107,6.73,52,40,6.17,US,1682474630
574,dera ghazi khan,30.0561,70.6348,28.72,15,100,2.57,PK,1682474630
575,keuruu,62.2667,24.7,7.1,92,99,2.17,FI,1682474630
576,guiratinga,-16.3494,-53.7583,21.94,81,2,1.45,BR,1682474630
577,xiaoweizhai,26.1903,107.5125,18.34,59,38,1.2,CN,1682474631
578,tofol,5.3248,163.0078,30.88,66,75,9.26,FM,1682474103
579,dartmouth,44.6713,-63.5772,4.75,78,45,1.03,CA,1682474631
580,saurimo,-9.6608,20.3916,17.83,86,98,1.9,AO,1682474512
581,sal rei,16.1833,-22.9167,22.04,78,11,7.23,CV,1682474631
582,pervomaysk,48.0443,30.8507,10.47,70,100,5.33,UA,1682474631
583,ulladulla,-35.35,150.4667,21.54,59,77,3.59,AU,1682474506
584,saint-joseph,-21.3667,55.6167,24.15,85,17,1.82,RE,1682474453
585,chimbarongo,-34.7,-71.05,13.49,52,100,1.43,CL,1682474631
586,mana,5.6592,-53.7767,25.25,92,100,2.99,GF,1682474631
587,tilcara,-23.5776,-65.3509,6.49,63,30,0.79,AR,1682474488
588,dauphin,51.1494,-100.0502,9.08,46,0,4.12,CA,1682474445
589,tocopilla,-22.092,-70.1979,20.59,72,11,3.52,CL,1682474465
590,buka,40.8108,69.1986,15.48,60,0,3.14,UZ,1682474632
591,yandev,7.3667,9.05,27.36,69,100,4.48,NG,1682474632
592,port blair,11.6667,92.75,29.78,68,93,1.48,IN,1682474452
593,rio preto da eva,-2.6994,-59.6997,23.18,99,100,1.36,BR,1682474632
594,termoli,41.9888,14.9895,11.54,82,86,9.63,IT,1682474632
595,pogar,52.554,33.2591,8.65,77,19,2.46,RU,1682474632
